Date,Open,High,Low,Close,Adj Close,Volume
2019-07-17,1150.920044,1158.439941,1146.619995,1146.739990,1146.739990,976900
2019-07-18,1142.000000,1148.170044,1132.859985,1147.239990,1147.239990,1272500
2019-07-19,1149.319946,1151.579956,1131.250000,1131.550049,1131.550049,1159200
2019-07-22,1135.469971,1140.020020,1125.209961,1139.209961,1139.209961,1445700
2019-07-23,1143.449951,1148.859985,1132.849976,1148.050049,1148.050049,1032400
2019-07-24,1132.619995,1145.459961,1128.510010,1139.729980,1139.729980,1359600
2019-07-25,1138.949951,1143.589966,1123.709961,1135.939941,1135.939941,2738100
2019-07-26,1228.000000,1268.390015,1228.000000,1245.219971,1245.219971,6060800
2019-07-29,1242.500000,1248.989990,1230.199951,1241.839966,1241.839966,2069100
2019-07-30,1227.000000,1236.910034,1225.319946,1228.000000,1228.000000,1430800
2019-07-31,1224.869995,1234.910034,1208.180054,1218.199951,1218.199951,1998000
2019-08-01,1217.630005,1236.300049,1207.000000,1211.780029,1211.780029,1771300
2019-08-02,1203.000000,1209.500000,1190.000000,1196.319946,1196.319946,1745500
2019-08-05,1172.969971,1176.880005,1142.750000,1154.750000,1154.750000,2392000
2019-08-06,1165.520020,1181.400024,1161.530029,1171.079956,1171.079956,1800700
2019-08-07,1157.800049,1179.869995,1150.839966,1175.910034,1175.910034,1534300
2019-08-08,1186.430054,1206.280029,1174.000000,1206.189941,1206.189941,1505800
2019-08-09,1199.989990,1204.459961,1184.890015,1188.900024,1188.900024,1020900
2019-08-12,1180.000000,1185.609985,1168.719971,1174.500000,1174.500000,1103200
2019-08-13,1174.349976,1205.430054,1172.989990,1196.729980,1196.729980,1421700
2019-08-14,1176.069946,1182.790039,1161.069946,1164.250000,1164.250000,1771500
2019-08-15,1168.430054,1176.420044,1163.000000,1169.319946,1169.319946,1425300
2019-08-16,1180.790039,1183.839966,1173.000000,1179.209961,1179.209961,1245800
2019-08-19,1191.829956,1209.390015,1190.400024,1200.439941,1200.439941,1222500
2019-08-20,1195.349976,1198.000000,1183.050049,1183.530029,1183.530029,1010300
2019-08-21,1195.819946,1200.560059,1187.920044,1191.579956,1191.579956,707600
2019-08-22,1193.800049,1198.780029,1178.910034,1191.520020,1191.520020,867600
2019-08-23,1185.170044,1195.670044,1150.000000,1153.579956,1153.579956,1812700
2019-08-26,1159.449951,1171.859985,1154.849976,1171.180054,1171.180054,1058300
2019-08-27,1183.000000,1185.000000,1164.560059,1170.819946,1170.819946,1173000
2019-08-28,1164.869995,1178.500000,1160.250000,1173.750000,1173.750000,840500
2019-08-29,1186.420044,1199.189941,1185.280029,1194.239990,1194.239990,981800
2019-08-30,1200.349976,1200.349976,1185.719971,1190.530029,1190.530029,903200
2019-09-03,1181.849976,1189.079956,1163.709961,1169.550049,1169.550049,1295400
2019-09-04,1179.449951,1184.880005,1171.530029,1182.270020,1182.270020,1065600
2019-09-05,1193.660034,1214.000000,1192.689941,1212.189941,1212.189941,1319700
2019-09-06,1209.140015,1212.949951,1203.260010,1206.319946,1206.319946,948600
2019-09-09,1207.079956,1220.550049,1193.170044,1205.270020,1205.270020,1592700
2019-09-10,1196.089966,1210.000000,1196.010010,1205.699951,1205.699951,1396100
2019-09-11,1203.890015,1222.469971,1202.280029,1220.000000,1220.000000,1176100
2019-09-12,1223.469971,1242.420044,1222.560059,1234.969971,1234.969971,1582200
2019-09-13,1232.109985,1241.050049,1227.079956,1240.030029,1240.030029,1183800
2019-09-16,1230.439941,1239.020020,1225.189941,1231.630005,1231.630005,1410900
2019-09-17,1231.630005,1235.000000,1223.349976,1229.880005,1229.880005,1040300
2019-09-18,1230.239990,1236.239990,1216.469971,1232.650024,1232.650024,872000
2019-09-19,1232.319946,1244.339966,1232.310059,1238.750000,1238.750000,827700
2019-09-20,1233.640015,1242.800049,1223.579956,1229.839966,1229.839966,1884600
2019-09-23,1226.569946,1239.680054,1223.780029,1234.689941,1234.689941,1039900
2019-09-24,1240.000000,1247.109985,1210.640015,1218.329956,1218.329956,1790200
2019-09-25,1216.010010,1248.020020,1209.199951,1245.939941,1245.939941,1339900
2019-09-26,1242.140015,1244.670044,1231.819946,1242.290039,1242.290039,1158300
2019-09-27,1242.829956,1244.989990,1215.199951,1225.949951,1225.949951,1706100
2019-09-30,1220.599976,1227.410034,1213.420044,1221.140015,1221.140015,1223500
2019-10-01,1222.489990,1232.859985,1205.550049,1206.000000,1206.000000,1225200
2019-10-02,1196.500000,1198.760010,1172.630005,1177.920044,1177.920044,1651500
2019-10-03,1183.339966,1191.000000,1163.140015,1189.430054,1189.430054,1418400
2019-10-04,1194.290039,1212.459961,1190.969971,1210.959961,1210.959961,1214100
2019-10-07,1207.000000,1218.910034,1204.359985,1208.250000,1208.250000,852000
2019-10-08,1198.770020,1206.869995,1189.479980,1190.130005,1190.130005,1004300
2019-10-09,1201.329956,1208.459961,1198.119995,1202.400024,1202.400024,797400
2019-10-10,1198.599976,1215.619995,1197.859985,1209.469971,1209.469971,642100
2019-10-11,1224.030029,1228.750000,1213.640015,1215.709961,1215.709961,1116500
2019-10-14,1213.890015,1225.880005,1211.880005,1217.770020,1217.770020,664800
2019-10-15,1221.500000,1247.130005,1220.920044,1242.239990,1242.239990,1379200
2019-10-16,1241.810059,1254.189941,1238.530029,1243.000000,1243.000000,1149300
2019-10-17,1251.400024,1263.750000,1249.869995,1252.800049,1252.800049,1047900
2019-10-18,1254.689941,1258.109985,1240.140015,1244.410034,1244.410034,1581200
2019-10-21,1248.699951,1253.510010,1239.989990,1244.280029,1244.280029,904700
2019-10-22,1244.479980,1248.729980,1239.849976,1241.199951,1241.199951,1143100
2019-10-23,1240.209961,1258.040039,1240.209961,1257.630005,1257.630005,1064100
2019-10-24,1259.109985,1262.900024,1252.349976,1259.109985,1259.109985,1011200
2019-10-25,1252.000000,1268.000000,1249.150024,1264.300049,1264.300049,1355200
2019-10-28,1275.000000,1299.239990,1272.310059,1288.979980,1288.979980,3271400
2019-10-29,1276.000000,1280.800049,1255.609985,1260.660034,1260.660034,2632700
2019-10-30,1255.150024,1268.020020,1250.650024,1260.699951,1260.699951,1460200
2019-10-31,1260.000000,1266.520020,1249.479980,1258.800049,1258.800049,1595200
2019-11-01,1265.800049,1273.000000,1259.709961,1272.250000,1272.250000,1440600
2019-11-04,1276.109985,1292.500000,1276.109985,1289.609985,1289.609985,1531600
2019-11-05,1291.199951,1297.239990,1289.380005,1291.439941,1291.439941,1257400
2019-11-06,1290.089966,1292.989990,1282.270020,1291.010010,1291.010010,1231300
2019-11-07,1294.280029,1322.650024,1293.750000,1306.939941,1306.939941,2257000
2019-11-08,1301.520020,1317.109985,1301.520020,1309.000000,1309.000000,1519600
2019-11-11,1304.000000,1304.900024,1295.869995,1298.280029,1298.280029,861700
2019-11-12,1298.569946,1309.349976,1294.239990,1297.209961,1297.209961,1442600
2019-11-13,1293.180054,1302.520020,1292.150024,1296.180054,1296.180054,1026900
2019-11-14,1295.000000,1315.719971,1293.939941,1309.150024,1309.150024,1447400
2019-11-15,1315.050049,1333.540039,1311.890015,1333.540039,1333.540039,1964300
2019-11-18,1332.339966,1333.920044,1316.160034,1319.839966,1319.839966,1399200
2019-11-19,1326.630005,1326.630005,1311.770020,1312.589966,1312.589966,1093200
2019-11-20,1311.359985,1313.209961,1289.209961,1301.859985,1301.859985,1444600
2019-11-21,1299.250000,1311.119995,1290.750000,1300.140015,1300.140015,1277300
2019-11-22,1303.000000,1306.900024,1289.359985,1293.670044,1293.670044,1388800
2019-11-25,1296.260010,1310.410034,1295.609985,1305.640015,1305.640015,1179500
2019-11-26,1309.910034,1314.010010,1304.040039,1313.000000,1313.000000,1095500
2019-11-27,1315.420044,1317.640015,1309.469971,1312.130005,1312.130005,940400
2019-11-29,1306.599976,1309.949951,1303.229980,1304.089966,1304.089966,640100
2019-12-02,1302.560059,1305.439941,1280.380005,1288.859985,1288.859985,1326900
2019-12-03,1278.660034,1297.229980,1277.050049,1294.739990,1294.739990,1263500
2019-12-04,1306.099976,1324.270020,1303.050049,1318.939941,1318.939941,1775300
2019-12-05,1327.000000,1327.979980,1314.319946,1326.959961,1326.959961,1220400
2019-12-06,1332.750000,1342.469971,1331.229980,1339.390015,1339.390015,1648400
2019-12-09,1338.859985,1357.550049,1336.069946,1342.989990,1342.989990,1542100
2019-12-10,1339.939941,1348.000000,1334.000000,1342.890015,1342.890015,880300
2019-12-11,1348.300049,1349.890015,1341.099976,1344.250000,1344.250000,1024000
2019-12-12,1343.209961,1354.579956,1338.199951,1348.489990,1348.489990,1455700
2019-12-13,1347.900024,1351.349976,1341.660034,1346.869995,1346.869995,1658500
2019-12-16,1355.000000,1363.530029,1350.609985,1360.699951,1360.699951,1406400
2019-12-17,1362.410034,1364.329956,1350.770020,1354.890015,1354.890015,1647400
2019-12-18,1357.000000,1359.430054,1350.459961,1351.910034,1351.910034,1166500
2019-12-19,1351.910034,1357.530029,1348.750000,1356.439941,1356.439941,1446100
2019-12-20,1363.099976,1364.000000,1350.729980,1351.219971,1351.219971,2504500
2019-12-23,1358.729980,1361.849976,1348.000000,1350.630005,1350.630005,996800
2019-12-24,1350.209961,1352.010010,1344.170044,1344.430054,1344.430054,673400
2019-12-26,1346.550049,1363.199951,1345.510010,1362.469971,1362.469971,1183100
2019-12-27,1364.000000,1367.050049,1353.000000,1354.640015,1354.640015,1160600
2019-12-30,1356.810059,1357.000000,1337.839966,1339.709961,1339.709961,999700
2019-12-31,1335.790039,1340.660034,1332.130005,1339.390015,1339.390015,975700
2020-01-02,1348.410034,1368.680054,1346.489990,1368.680054,1368.680054,1363900
2020-01-03,1348.000000,1373.750000,1347.319946,1361.520020,1361.520020,1170400
2020-01-06,1351.630005,1398.319946,1351.000000,1397.810059,1397.810059,2338400
2020-01-07,1400.459961,1403.500000,1391.560059,1395.109985,1395.109985,1716500
2020-01-08,1394.819946,1411.849976,1392.630005,1405.040039,1405.040039,1765700
2020-01-09,1421.930054,1428.680054,1410.209961,1419.790039,1419.790039,1660000
2020-01-10,1429.469971,1434.939941,1419.599976,1428.959961,1428.959961,1312900
2020-01-13,1435.250000,1441.479980,1425.369995,1440.030029,1440.030029,1536500
2020-01-14,1440.000000,1442.630005,1427.770020,1430.589966,1430.589966,1303800
2020-01-15,1433.020020,1440.780029,1431.660034,1439.199951,1439.199951,1077500
2020-01-16,1445.449951,1450.699951,1440.000000,1450.160034,1450.160034,1304000
2020-01-17,1462.540039,1480.550049,1456.550049,1479.520020,1479.520020,2621200
2020-01-21,1479.000000,1489.880005,1470.209961,1482.250000,1482.250000,2446500
2020-01-22,1489.729980,1500.579956,1482.660034,1483.869995,1483.869995,1422900
2020-01-23,1487.550049,1493.500000,1480.319946,1484.689941,1484.689941,1332500
2020-01-24,1492.819946,1494.199951,1463.180054,1466.170044,1466.170044,1489300
2020-01-27,1431.540039,1436.579956,1419.500000,1431.729980,1431.729980,1706600
2020-01-28,1441.739990,1454.800049,1430.359985,1450.500000,1450.500000,1486200
2020-01-29,1458.459961,1464.140015,1445.390015,1456.699951,1456.699951,1078300
2020-01-30,1438.099976,1455.250000,1435.000000,1454.250000,1454.250000,1355500
2020-01-31,1467.859985,1469.670044,1427.060059,1432.780029,1432.780029,2191100
2020-02-03,1461.650024,1486.300049,1456.609985,1482.599976,1482.599976,3581800
2020-02-04,1454.489990,1467.339966,1422.030029,1445.410034,1445.410034,4794000
2020-02-05,1463.609985,1464.579956,1429.680054,1446.050049,1446.050049,1818800
2020-02-06,1451.979980,1481.560059,1450.479980,1475.969971,1475.969971,1891100
2020-02-07,1467.390015,1485.250000,1465.410034,1479.109985,1479.109985,1418000
2020-02-10,1477.229980,1508.880005,1475.199951,1508.660034,1508.660034,1915100
2020-02-11,1513.270020,1529.880005,1505.449951,1510.060059,1510.060059,1742600
2020-02-12,1515.859985,1520.300049,1508.670044,1518.630005,1518.630005,1552100
2020-02-13,1510.000000,1525.949951,1504.000000,1513.390015,1513.390015,1145700
2020-02-14,1514.530029,1520.050049,1505.550049,1518.729980,1518.729980,1159900
2020-02-18,1514.339966,1530.560059,1511.010010,1519.439941,1519.439941,1282100
2020-02-19,1527.199951,1530.739990,1520.979980,1524.869995,1524.869995,1137300
2020-02-20,1519.010010,1527.069946,1504.260010,1516.989990,1516.989990,1298100
2020-02-21,1504.579956,1510.949951,1478.489990,1483.459961,1483.459961,2126000
2020-02-24,1423.050049,1436.380005,1406.790039,1419.859985,1419.859985,2478000
2020-02-25,1431.000000,1436.849976,1380.420044,1386.319946,1386.319946,2579000
2020-02-26,1394.979980,1413.670044,1376.550049,1390.469971,1390.469971,2488800
2020-02-27,1359.140015,1369.400024,1314.239990,1314.949951,1314.949951,3114500
2020-02-28,1274.310059,1342.449951,1268.209961,1339.250000,1339.250000,4009900
2020-03-02,1351.390015,1387.469971,1325.199951,1386.319946,1386.319946,2771500
2020-03-03,1397.680054,1408.189941,1329.239990,1337.719971,1337.719971,2830100
2020-03-04,1358.959961,1382.780029,1337.000000,1381.599976,1381.599976,2379900
2020-03-05,1345.550049,1353.630005,1301.640015,1314.760010,1314.760010,2719000
2020-03-06,1269.949951,1302.750000,1257.209961,1295.739990,1295.739990,3232000
2020-03-09,1204.959961,1252.729980,1198.040039,1215.790039,1215.790039,3462600
2020-03-10,1254.390015,1275.849976,1214.510010,1275.170044,1275.170044,2743600
2020-03-11,1248.270020,1256.930054,1191.140015,1210.900024,1210.900024,2736600
2020-03-12,1122.619995,1188.750000,1108.469971,1111.550049,1111.550049,4716300
2020-03-13,1174.989990,1214.400024,1112.290039,1214.270020,1214.270020,3970000
2020-03-16,1089.609985,1145.469971,1067.079956,1073.000000,1073.000000,4826000
2020-03-17,1090.640015,1126.000000,1049.099976,1118.060059,1118.060059,4159700
2020-03-18,1059.939941,1104.989990,1037.000000,1091.189941,1091.189941,4652200
2020-03-19,1088.219971,1152.609985,1055.550049,1111.670044,1111.670044,3703200
2020-03-20,1130.900024,1138.479980,1062.099976,1068.209961,1068.209961,4143900
2020-03-23,1056.369995,1066.910034,1008.869995,1054.130005,1054.130005,4183600
2020-03-24,1103.979980,1133.329956,1086.430054,1130.010010,1130.010010,3623400
2020-03-25,1124.579956,1146.170044,1083.010010,1101.619995,1101.619995,4516200
2020-03-26,1114.719971,1171.479980,1092.030029,1162.920044,1162.920044,3828100
2020-03-27,1127.469971,1151.050049,1104.000000,1110.260010,1110.260010,3139700
2020-03-30,1132.640015,1151.000000,1098.489990,1146.310059,1146.310059,2936800
2020-03-31,1148.729980,1173.400024,1136.719971,1161.949951,1161.949951,3261400
2020-04-01,1124.000000,1129.420044,1093.489990,1102.099976,1102.099976,2598500
2020-04-02,1100.000000,1122.770020,1093.130005,1117.030029,1117.030029,2820500
2020-04-03,1114.709961,1118.790039,1075.079956,1092.699951,1092.699951,2568700
2020-04-06,1133.000000,1190.750000,1125.000000,1183.189941,1183.189941,3166000
2020-04-07,1217.010010,1220.780029,1177.250000,1182.560059,1182.560059,3081000
2020-04-08,1203.099976,1214.900024,1183.949951,1207.000000,1207.000000,2016700
2020-04-09,1218.180054,1221.989990,1192.420044,1206.569946,1206.569946,2701400
2020-04-13,1201.500000,1214.520020,1182.329956,1210.410034,1210.410034,1935100
2020-04-14,1239.969971,1275.750000,1228.540039,1265.229980,1265.229980,3167900
2020-04-15,1246.510010,1275.109985,1234.000000,1257.300049,1257.300049,2111800
2020-04-16,1267.140015,1273.359985,1238.199951,1257.430054,1257.430054,2894800
2020-04-17,1281.699951,1290.000000,1266.000000,1279.000000,1279.000000,2552500
2020-04-20,1269.890015,1276.819946,1256.439941,1261.150024,1261.150024,1764600
2020-04-21,1242.709961,1250.000000,1205.000000,1212.160034,1212.160034,2482400
2020-04-22,1241.109985,1279.880005,1237.199951,1258.410034,1258.410034,2314800
2020-04-23,1265.739990,1288.150024,1260.530029,1271.170044,1271.170044,1710100
2020-04-24,1255.000000,1277.709961,1244.000000,1276.599976,1276.599976,1870100
2020-04-27,1292.000000,1294.099976,1265.060059,1270.859985,1270.859985,2209300
2020-04-28,1283.199951,1284.760010,1230.380005,1232.589966,1232.589966,4035000
2020-04-29,1345.000000,1360.150024,1326.729980,1342.180054,1342.180054,5417900
2020-04-30,1331.359985,1350.000000,1321.500000,1346.699951,1346.699951,2792100
2020-05-01,1324.089966,1351.430054,1309.660034,1317.319946,1317.319946,2443600
2020-05-04,1308.130005,1324.469971,1296.010010,1322.900024,1322.900024,1540300
2020-05-05,1337.500000,1371.010010,1335.030029,1349.020020,1349.020020,1983300
2020-05-06,1358.000000,1368.689941,1345.130005,1345.430054,1345.430054,1586600
2020-05-07,1361.310059,1376.000000,1352.540039,1369.280029,1369.280029,1532600
2020-05-08,1381.819946,1396.640015,1372.010010,1384.339966,1384.339966,1666300
2020-05-11,1376.790039,1415.530029,1375.500000,1403.589966,1403.589966,1635900
2020-05-12,1408.219971,1414.329956,1374.510010,1375.180054,1375.180054,1695900
2020-05-13,1376.160034,1385.329956,1328.010010,1348.329956,1348.329956,2018400
2020-05-14,1333.520020,1357.369995,1323.300049,1356.859985,1356.859985,1833000
2020-05-15,1348.260010,1374.579956,1339.000000,1373.060059,1373.060059,2077200
2020-05-18,1361.579956,1392.760010,1354.199951,1385.180054,1385.180054,2354700
2020-05-19,1385.479980,1392.489990,1373.760010,1374.400024,1374.400024,1579300
2020-05-20,1389.160034,1412.030029,1387.420044,1409.160034,1409.160034,1913100
2020-05-21,1410.989990,1416.459961,1394.390015,1406.750000,1406.750000,1544700
2020-05-22,1403.900024,1417.000000,1395.949951,1413.239990,1413.239990,1427200
2020-05-26,1441.959961,1445.109985,1419.400024,1421.369995,1421.369995,2229500
2020-05-27,1420.000000,1425.349976,1394.599976,1420.280029,1420.280029,1584200
2020-05-28,1400.000000,1444.459961,1399.079956,1418.239990,1418.239990,1758500
2020-05-29,1420.430054,1436.729980,1415.979980,1433.520020,1433.520020,1852200
2020-06-01,1425.699951,1441.579956,1422.280029,1434.869995,1434.869995,1258100
2020-06-02,1435.000000,1443.000000,1421.609985,1442.310059,1442.310059,1172100
2020-06-03,1442.699951,1449.010010,1431.619995,1439.250000,1439.250000,1386600
2020-06-04,1436.780029,1441.319946,1406.010010,1414.300049,1414.300049,1349100
2020-06-05,1415.640015,1446.300049,1407.619995,1440.020020,1440.020020,2132100
2020-06-08,1426.280029,1449.000000,1424.479980,1448.040039,1448.040039,1693900
2020-06-09,1445.239990,1467.800049,1442.359985,1452.079956,1452.079956,1681200
2020-06-10,1461.510010,1472.770020,1454.359985,1464.699951,1464.699951,1588100
2020-06-11,1441.030029,1451.599976,1398.410034,1401.900024,1401.900024,2357200
2020-06-12,1425.859985,1434.510010,1385.800049,1412.920044,1412.920044,1833800
2020-06-15,1389.489990,1425.000000,1387.199951,1420.739990,1420.739990,1523400
2020-06-16,1449.000000,1457.170044,1428.989990,1446.469971,1446.469971,1532400
2020-06-17,1452.939941,1462.199951,1435.130005,1452.540039,1452.540039,1530500
2020-06-18,1449.849976,1452.969971,1426.239990,1434.119995,1434.119995,1743100
2020-06-19,1440.000000,1444.500000,1419.000000,1424.640015,1424.640015,2639200
2020-06-22,1425.010010,1450.949951,1419.189941,1450.660034,1450.660034,1472100
2020-06-23,1452.000000,1475.199951,1445.000000,1463.979980,1463.979980,1887600
2020-06-24,1463.280029,1475.790039,1430.000000,1432.699951,1432.699951,1579600
2020-06-25,1431.219971,1442.319946,1419.540039,1441.099976,1441.099976,1197900
2020-06-26,1432.630005,1437.020020,1355.000000,1362.540039,1362.540039,4882000
2020-06-29,1360.339966,1398.000000,1351.650024,1397.170044,1397.170044,2253700
2020-06-30,1396.880005,1424.000000,1386.930054,1418.050049,1418.050049,2014300
2020-07-01,1419.170044,1448.479980,1414.180054,1442.000000,1442.000000,2109100
2020-07-02,1451.839966,1488.520020,1451.069946,1469.930054,1469.930054,2860900
2020-07-06,1488.150024,1510.000000,1476.979980,1499.650024,1499.650024,2235600
2020-07-07,1496.130005,1521.319946,1489.699951,1489.920044,1489.920044,2118200
2020-07-08,1500.800049,1511.170044,1492.300049,1503.599976,1503.599976,1588300
2020-07-09,1509.930054,1529.140015,1495.589966,1518.660034,1518.660034,2091800
2020-07-10,1513.250000,1541.339966,1500.719971,1539.010010,1539.010010,1795900
2020-07-13,1549.939941,1576.359985,1506.560059,1512.229980,1512.229980,2147700
2020-07-14,1492.790039,1522.800049,1485.930054,1520.859985,1520.859985,1905400
2020-07-15,1523.229980,1536.329956,1497.829956,1516.880005,1516.880005,1551300
2020-07-16,1501.500000,1515.910034,1488.270020,1514.920044,1514.920044,1324200
2020-07-17,1516.910034,1523.430054,1498.099976,1516.849976,1516.849976,1713200
2020-07-20,1515.000000,1569.010010,1502.699951,1563.839966,1563.839966,1508300
2020-07-21,1585.030029,1587.050049,1552.619995,1555.920044,1555.920044,1374300
2020-07-22,1555.709961,1566.979980,1543.229980,1564.849976,1564.849976,1224100
2020-07-23,1565.930054,1570.349976,1508.589966,1516.750000,1516.750000,1695500
2020-07-24,1499.189941,1515.430054,1487.589966,1508.209961,1508.209961,1495100
2020-07-27,1513.260010,1537.560059,1512.329956,1529.430054,1529.430054,1356200
2020-07-28,1525.000000,1526.010010,1500.520020,1503.650024,1503.650024,1545500
2020-07-29,1505.000000,1533.329956,1503.010010,1523.510010,1523.510010,1133800
2020-07-30,1497.969971,1540.890015,1495.170044,1538.369995,1538.369995,1802100
2020-07-31,1497.050049,1505.020020,1454.000000,1487.949951,1487.949951,4573400
2020-08-03,1491.000000,1497.729980,1471.719971,1482.760010,1482.760010,2274100
2020-08-04,1486.709961,1493.109985,1464.030029,1473.300049,1473.300049,1860600
2020-08-05,1476.819946,1490.000000,1471.219971,1479.089966,1479.089966,1456700
2020-08-06,1476.150024,1506.270020,1471.900024,1504.949951,1504.949951,1665300
2020-08-07,1509.040039,1520.089966,1486.270020,1498.369995,1498.369995,1385900
2020-08-10,1490.800049,1507.150024,1477.489990,1496.819946,1496.819946,1027300
2020-08-11,1494.000000,1510.439941,1478.189941,1480.540039,1480.540039,1554900
2020-08-12,1487.119995,1511.670044,1485.000000,1507.239990,1507.239990,1125600
2020-08-13,1508.209961,1536.969971,1508.209961,1516.650024,1516.650024,1119400
2020-08-14,1513.609985,1519.790039,1499.000000,1504.630005,1504.630005,1097100
2020-08-17,1515.969971,1523.780029,1505.000000,1516.239990,1516.239990,999500
2020-08-18,1526.119995,1557.369995,1521.670044,1555.780029,1555.780029,1418900
2020-08-19,1552.489990,1568.859985,1540.000000,1544.609985,1544.609985,1523600
2020-08-20,1539.969971,1580.170044,1534.459961,1576.250000,1576.250000,1319100
2020-08-21,1571.800049,1591.880005,1562.310059,1575.569946,1575.569946,1741900
2020-08-24,1592.469971,1608.780029,1575.040039,1585.150024,1585.150024,1281900
2020-08-25,1580.099976,1608.880005,1577.880005,1605.849976,1605.849976,1257500
2020-08-26,1606.300049,1652.790039,1600.979980,1644.130005,1644.130005,2609400
2020-08-27,1646.609985,1647.989990,1618.810059,1628.520020,1628.520020,1567500
2020-08-28,1629.469971,1641.349976,1625.609985,1639.430054,1639.430054,1120900
2020-08-31,1643.569946,1644.500000,1625.329956,1629.530029,1629.530029,1321100
2020-09-01,1632.160034,1659.219971,1629.530029,1655.079956,1655.079956,1132600
2020-09-02,1668.010010,1726.099976,1660.189941,1717.390015,1717.390015,2476100
2020-09-03,1699.520020,1700.000000,1607.709961,1629.510010,1629.510010,3186300
2020-09-04,1609.000000,1634.989990,1537.969971,1581.209961,1581.209961,2792500
2020-09-08,1525.000000,1555.550049,1516.500000,1523.599976,1523.599976,2701600
2020-09-09,1548.900024,1558.719971,1525.170044,1547.229980,1547.229980,1962100
2020-09-10,1550.180054,1573.660034,1520.000000,1526.050049,1526.050049,1651200
2020-09-11,1528.150024,1538.699951,1493.020020,1515.760010,1515.760010,1535300
2020-09-14,1531.650024,1557.000000,1505.109985,1508.829956,1508.829956,2133000
2020-09-15,1527.890015,1550.989990,1522.099976,1535.119995,1535.119995,1152100
2020-09-16,1542.479980,1554.369995,1511.589966,1512.089966,1512.089966,1106400
2020-09-17,1485.810059,1498.660034,1462.459961,1487.040039,1487.040039,2000400
2020-09-18,1488.300049,1495.199951,1431.619995,1451.089966,1451.089966,3152800
2020-09-21,1431.619995,1440.060059,1402.680054,1430.140015,1430.140015,2845400
2020-09-22,1450.319946,1463.969971,1429.500000,1459.819946,1459.819946,1697500
2020-09-23,1452.089966,1453.079956,1402.680054,1409.390015,1409.390015,1886300
2020-09-24,1402.680054,1437.989990,1402.150024,1422.859985,1422.859985,1727600
2020-09-25,1425.050049,1445.939941,1407.680054,1439.060059,1439.060059,1516300
2020-09-28,1471.989990,1472.989990,1446.280029,1458.660034,1458.660034,1539200
2020-09-29,1463.910034,1472.000000,1454.000000,1466.020020,1466.020020,1590800
2020-09-30,1460.939941,1486.199951,1455.760010,1465.599976,1465.599976,2046200
2020-10-01,1483.660034,1495.069946,1476.800049,1487.900024,1487.900024,1644200
2020-10-02,1459.630005,1479.030029,1447.349976,1455.599976,1455.599976,1561100
2020-10-05,1462.650024,1484.699951,1460.089966,1482.829956,1482.829956,1080100
2020-10-06,1475.500000,1484.520020,1445.010010,1451.020020,1451.020020,1304800
2020-10-07,1459.310059,1468.969971,1433.229980,1459.140015,1459.140015,1805400
2020-10-08,1465.449951,1488.030029,1465.449951,1483.430054,1483.430054,1303800
2020-10-09,1492.859985,1511.849976,1487.000000,1510.449951,1510.449951,1648300
2020-10-12,1538.000000,1588.420044,1529.300049,1564.589966,1564.589966,2767200
2020-10-13,1577.010010,1585.160034,1558.630005,1567.069946,1567.069946,1953600
2020-10-14,1574.599976,1583.849976,1545.900024,1563.439941,1563.439941,1658700
2020-10-15,1544.500000,1571.400024,1541.130005,1555.469971,1555.469971,1560500
2020-10-16,1561.829956,1577.709961,1557.660034,1567.699951,1567.699951,1709700
2020-10-19,1575.930054,1583.930054,1522.920044,1529.949951,1529.949951,1486700
2020-10-20,1523.109985,1573.839966,1520.500000,1551.079956,1551.079956,2083500
2020-10-21,1569.849976,1615.140015,1567.140015,1585.989990,1585.989990,3016100
2020-10-22,1585.000000,1613.420044,1577.479980,1606.660034,1606.660034,1525600
2020-10-23,1615.050049,1634.119995,1611.910034,1632.979980,1632.979980,1527400
2020-10-26,1615.000000,1629.579956,1567.780029,1584.290039,1584.290039,1791300
2020-10-27,1588.930054,1602.000000,1576.989990,1598.880005,1598.880005,1295100
2020-10-28,1550.010010,1553.810059,1508.479980,1510.800049,1510.800049,2258700
2020-10-29,1517.020020,1588.739990,1516.550049,1556.880005,1556.880005,2770300
2020-10-30,1667.439941,1681.319946,1601.569946,1616.109985,1616.109985,4993900
2020-11-02,1623.540039,1658.239990,1614.239990,1624.319946,1624.319946,2211400
2020-11-03,1630.760010,1659.000000,1612.109985,1645.660034,1645.660034,1571600
2020-11-04,1705.579956,1770.030029,1703.000000,1745.849976,1745.849976,3567100
2020-11-05,1770.449951,1791.819946,1741.030029,1762.500000,1762.500000,1987900
2020-11-06,1751.339966,1768.500000,1736.680054,1759.729980,1759.729980,1431100
2020-11-09,1795.979980,1816.890015,1757.550049,1761.420044,1761.420044,2672000
2020-11-10,1729.770020,1759.380005,1716.119995,1737.719971,1737.719971,2151100
2020-11-11,1748.400024,1762.900024,1743.060059,1747.229980,1747.229980,1591900
2020-11-12,1742.000000,1764.979980,1737.969971,1742.819946,1742.819946,1323700
2020-11-13,1748.000000,1777.130005,1735.979980,1772.260010,1772.260010,1487200
2020-11-16,1764.140015,1794.339966,1761.329956,1774.030029,1774.030029,1273400
2020-11-17,1767.859985,1777.140015,1759.489990,1761.660034,1761.660034,1065700
2020-11-18,1756.640015,1765.000000,1738.569946,1740.640015,1740.640015,1005400
